date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:06:40	125956/125956	------	200	untouched ('')	image/jpeg	etag:%221ec04-5b8d93639a406-gzip%22	https://www.npg.org.uk/assets/images/visit/568_TWPPP_00244.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/visit/568_TWPPP_00244.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/practical-art-workshops)
10:06:40	146311/146311	------	200	untouched ('')	image/jpeg	etag:%2223b87-5b8d92dd621e8-gzip%22	https://www.npg.org.uk/assets/images/visit/568_hold-still-waterloo.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/visit/568_hold-still-waterloo.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/practical-art-workshops)
10:06:40	27103/27103	------	200	untouched ('')	image/jpeg	etag:%2269df-59271360ea327-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPGD48094.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPGD48094.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/practical-art-workshops)
10:06:41	62951/62951	------	200	untouched ('')	image/jpeg	etag:%22f5e7-5b9ccff92a6b4-gzip%22	https://www.npg.org.uk/assets/microsites/hockney/images/568_David-Hockney-shots.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/microsites/hockney/images/568_David-Hockney-shots.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/practical-art-workshops)
10:06:41	5008/5008	------	200	untouched ('')	image/png	etag:%221390-526f0a883030b-gzip%22	https://www.npg.org.uk/assets/images/logos/200_delancey.png	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/logos/200_delancey.png	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/practical-art-workshops)
10:06:41	52940/52940	------	200	untouched ('')	image/jpeg	etag:%22cecc-4def3d4c710a1-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/school-college/264_photocamera.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/school-college/264_photocamera.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/photography)
10:06:41	123775/123775	------	200	untouched ('')	image/jpeg	etag:%221e37f-5b9ce7dc27c24-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6351.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6351.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/photography)
10:06:41	98170/98170	------	200	untouched ('')	image/jpeg	etag:%2217f7a-5b9ce8f0989d1-gzip%22	https://www.npg.org.uk/assets/microsites/eggleston/images/568_Eggleston-playlist.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/microsites/eggleston/images/568_Eggleston-playlist.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/photography)
10:06:41	46800/46800	------	200	untouched ('')	image/jpeg	etag:%22b6d0-564a153eb1390-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6468.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6468.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/photography)
10:06:41	40563/40563	------	200	untouched ('')	image/jpeg	date:Thu,%2030%20Sep%202021%2020:16:43%20GMT	https://collectionimages.npg.org.uk/std/mw292484/Stormzy.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw292484/mw292484.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:42	30066/30066	------	200	untouched ('')	image/jpeg	etag:%227572-582ba65230fdd-gzip%22	https://www.npg.org.uk/assets/images/whatson/events/400_Nina.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/whatson/events/400_Nina.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:42	24821/24821	------	200	untouched ('')	image/jpeg	date:Thu,%2016%20Sep%202021%2020:34:58%20GMT	https://collectionimages.npg.org.uk/std/mw279782/Naomi-Campbell.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw279782/mw279782.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:42	9730/9730	------	200	untouched ('')	image/jpeg	etag:%222602-5815e7c33f604-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/school-college/231_Boys_infur.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/school-college/231_Boys_infur.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:42	44055/44055	------	200	untouched ('')	image/jpeg	date:Wed,%2018%20Aug%202021%2020:39:22%20GMT	https://collectionimages.npg.org.uk/std/mw143766/Grayson-Perry.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw143766/mw143766.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:42	49717/49717	------	200	untouched ('')	image/jpeg	etag:%22c235-4e00eec7424c6-gzip%22	https://www.npg.org.uk/assets/images/shop/src_images/2013_1030.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/shop/src_images/2013_1030.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:43	84265/84265	---MCZ	200	added ('OK')	image/jpeg	etag:%2214929-4f79e8b4d14db-gzip%22	https://www.npg.org.uk/assets/images/whatson/display/264_SelfPortrait_Goodman.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/whatson/display/264_SelfPortrait_Goodman.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:43	38374/38374	---M-Z	200	added ('OK')	image/jpeg	etag:%2295e6-4fa8785bb573c-gzip%22	https://www.npg.org.uk/assets/images/assets/BPPortraitAward/2014/264_BPJordan.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/BPPortraitAward/2014/264_BPJordan.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:44	63077/63077	---M-Z	200	added ('OK')	image/jpeg	etag:%22f665-4eb0c98a6937e-gzip%22	https://www.npg.org.uk/assets/images/264_Taylor_Wessing.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/264_Taylor_Wessing.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:45	45059/45059	---M-Z	200	added ('OK')	image/jpeg	etag:%22b003-4e00ec47d273a-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/school-college/264_HaKone.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/school-college/264_HaKone.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:46	35343/35343	---M-Z	200	added ('OK')	image/jpeg	etag:%228a0f-4cc29baddc17e-gzip%22	https://www.npg.org.uk/assets/images/whatson/display/FelixPrice.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/whatson/display/FelixPrice.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:46	41932/41932	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2020%20Sep%202021%2019:14:25%20GMT	https://collectionimages.npg.org.uk/std/mw193578/Michael-Parkinson.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw193578/mw193578.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:48	57263/57263	---M-Z	200	added ('OK')	image/jpeg	etag:%22dfaf-4d0baf730349a-gzip%22	https://www.npg.org.uk/assets/images/assets/exhibition-loans/taylor-wessing/264_%20David%20Stewart.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/exhibition-loans/taylor-wessing/264_%20David%20Stewart.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:49	72716/72716	---MCZ	200	added ('OK')	image/jpeg	etag:%2211c0c-4d63da6979ea1-gzip%22	https://www.npg.org.uk/assets/images/assets/display/264_elisabeth_SusanAldworth.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/display/264_elisabeth_SusanAldworth.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:49	32890/32890	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2028%20Sep%202021%2019:35:15%20GMT	https://collectionimages.npg.org.uk/std/mw75232/JK-Rowling.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw75232/mw75232.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:50	35090/35090	---MC-	200	added ('OK')	image/jpeg	date:Mon,%2011%20Oct%202021%2019:21:28%20GMT	https://collectionimages.npg.org.uk/std/mw10200/Derek-Walcott-The-Sun-Poet.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw10200/mw10200.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:51	52592/52592	---M-Z	200	added ('OK')	image/jpeg	etag:%22cd70-4b27a99af4f40-gzip%22	https://www.npg.org.uk/assets/images/assets/display/PPP11_jooney_woodward.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/display/PPP11_jooney_woodward.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:51	46284/46284	---M-Z	200	added ('OK')	image/jpeg	etag:%22b4cc-4a5d45fd09e80-gzip%22	https://www.npg.org.uk/assets/images/assets/BPPortraitAward/2011/MeetArtist_27062011.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/BPPortraitAward/2011/MeetArtist_27062011.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:53	42437/42437	---M-Z	200	added ('OK')	image/jpeg	etag:%22a5c5-49a0cf4e86a80-gzip%22	https://www.npg.org.uk/assets/images/assets/exhibition-loans/taylor-wessing/PPP10_DavidGraham.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/exhibition-loans/taylor-wessing/PPP10_DavidGraham.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:55	129158/129158	---MCZ	200	added ('OK')	image/jpeg	etag:%221f886-4ac6f5cda4b80-gzip%22	https://www.npg.org.uk/assets/images/assets/exhibition-loans/chasing-mirrors/reebok_classic.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/exhibition-loans/chasing-mirrors/reebok_classic.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:55	44539/44539	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2019%20Sep%202021%2021:17:28%20GMT	https://collectionimages.npg.org.uk/std/mw200031/Zo-Heller.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw200031/mw200031.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:56	74413/74413	---MCZ	200	added ('OK')	image/jpeg	etag:%22122ad-4930e79e94ac0-gzip%22	https://www.npg.org.uk/assets/images/assets/exhibition-loans/chasing-mirrors/main_chasingmirrors_year2.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/exhibition-loans/chasing-mirrors/main_chasingmirrors_year2.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:57	37355/37355	---MC-	200	added ('OK')	image/jpeg	date:Tue,%2012%20Oct%202021%2019:47:21%20GMT	https://collectionimages.npg.org.uk/std/mw142352/Mike-Jackson.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw142352/mw142352.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:58	62794/62794	---M-Z	200	added ('OK')	image/jpeg	etag:%22f54a-489275e42ab40-gzip%22	https://www.npg.org.uk/assets/images/assets/BPPortraitAward/2009/l0562.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/BPPortraitAward/2009/l0562.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:06:58	77471/77471	---MCZ	200	added ('OK')	image/jpeg	etag:%2212e9f-4892765978000-gzip%22	https://www.npg.org.uk/assets/images/assets/BPPortraitAward/2009/l3082.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/BPPortraitAward/2009/l3082.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:00	64972/64972	---M-Z	200	added ('OK')	image/jpeg	etag:%22fdcc-475824c3b5e00-gzip%22	https://www.npg.org.uk/assets/images/assets/exhibition-loans/chasing-mirrors/chasingmirrors_tallo1.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/exhibition-loans/chasing-mirrors/chasingmirrors_tallo1.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:01	33131/33131	---M-Z	200	added ('OK')	image/gif	etag:%22816b-46fae9e2414c0-gzip%22	https://www.npg.org.uk/assets/images/assets/learningoutreach/meetartist_Holly.gif	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/learningoutreach/meetartist_Holly.gif	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:02	68775/68775	---MCZ	200	added ('OK')	image/jpeg	etag:%2210ca7-479ab5d540ac0-gzip%22	https://www.npg.org.uk/assets/images/assets/exhibition-loans/ppp09_church_hats.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/exhibition-loans/ppp09_church_hats.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:04	79485/79485	---MCZ	200	added ('OK')	image/jpeg	etag:%221367d-460ff471f4040-gzip%22	https://www.npg.org.uk/assets/migrated_assets/images/learning/schools/secondary-schools/NPGed_andrewtift.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/migrated_assets/images/learning/schools/secondary-schools/NPGed_andrewtift.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:05	85264/85264	---MCZ	200	added ('OK')	image/jpeg	etag:%2214d10-460ff395a7880-gzip%22	https://www.npg.org.uk/assets/migrated_assets/images/learning/schools/secondary-schools/NPGed_bptimhyman.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/migrated_assets/images/learning/schools/secondary-schools/NPGed_bptimhyman.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:06	223823/223823	---MCZ	200	added ('OK')	image/jpeg	etag:%2236a4f-47e88d761b740-gzip%22	https://www.npg.org.uk/assets/images/assets/exhibition-loans/indian-portrait/NPG_SinghTwins_ArtsMatters.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/assets/exhibition-loans/indian-portrait/NPG_SinghTwins_ArtsMatters.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:06	38264/38264	---MC-	200	added ('OK')	image/jpeg	date:Wed,%2015%20Sep%202021%2010:53:06%20GMT	https://collectionimages.npg.org.uk/std/mw131047/Akram-Khan.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw131047/mw131047.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:07	80769/80769	---MCZ	200	added ('OK')	image/jpeg	etag:%2213b81-460ff471f4040-gzip%22	https://www.npg.org.uk/assets/migrated_assets/images/learning/schools/secondary-schools/NPGed_davidking.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/migrated_assets/images/learning/schools/secondary-schools/NPGed_davidking.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:08	35124/35124	---MC-	200	added ('OK')	image/jpeg	date:Sun,%2010%20Oct%202021%2020:15:02%20GMT	https://collectionimages.npg.org.uk/std/mw148614/Martin-Amis.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/collectionimages.npg.org.uk/std/mw148614/mw148614.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:10	87594/87594	UR-MCZ	200	updated ('OK')	image/jpeg	etag:%221562a-5b96823f96aa9-gzip%22	https://www.npg.org.uk/assets/images/568_social.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/568_social.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:11	105960/105960	---MCZ	200	added ('OK')	image/jpeg	etag:%2219de8-5b97b02fd92a6-gzip%22	https://www.npg.org.uk/assets/images/support/568_membership.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/support/568_membership.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:12	53550/53550	---M-Z	200	added ('OK')	image/jpeg	etag:%22d12e-5b92ee5f03a16-gzip%22	https://www.npg.org.uk/assets/images/learning/264_TWPPP20-00244.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/learning/264_TWPPP20-00244.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist)
10:07:13	33214/33214	---M-Z	200	added ('OK')	image/jpeg	etag:%2281be-575c2514930a3-gzip%22	https://www.npg.org.uk/assets/images/learning/568_Atlanta2.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/learning/568_Atlanta2.jpg	(from https://www.npg.org.uk/learning/digital/practice-of-portraiture)
10:07:14	121850/121850	---MCZ	200	added ('OK')	image/jpeg	etag:%221dbfa-5b97b16c08569-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6662.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6662.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist-past-sessions)
10:07:16	65333/65333	---M-Z	200	added ('OK')	image/jpeg	etag:%22ff35-564763ccb1de1-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6835.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6835.jpg	(from https://www.npg.org.uk/learning/digital/practice-of-portraiture)
10:07:16	25390/25390	---M-Z	200	added ('OK')	image/jpeg	etag:%22632e-564763cd704df-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPGAx7779.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPGAx7779.jpg	(from https://www.npg.org.uk/learning/digital/practice-of-portraiture)
10:07:17	24845/24845	---M-Z	200	added ('OK')	image/jpeg	etag:%22610d-564c50398fd04-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6937.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6937.jpg	(from https://www.npg.org.uk/learning/digital/citizenship)
10:07:18	17428/17428	---M-Z	200	added ('OK')	image/jpeg	etag:%224414-564b0461feb27-gzip%22	https://www.npg.org.uk/assets/images/collections/568_NPG6923.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_NPG6923.jpg	(from https://www.npg.org.uk/learning/digital/citizenship)
10:07:21	182734/182734	---MCZ	200	added ('OK')	image/jpeg	etag:%222c9ce-58b0808b05a2d-gzip%22	https://www.npg.org.uk/assets/images/learning/schools/2000_MeetArtist.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/learning/schools/2000_MeetArtist.jpg	(from https://www.npg.org.uk/learning/schools-and-colleges/art1/meet-the-artist)
10:07:24	127509/127509	---MCZ	200	added ('OK')	image/jpeg	etag:%221f215-5a3d96ebaa9e4-gzip%22	https://www.npg.org.uk/assets/games/oak_tree/images/2000_5251.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/games/oak_tree/images/2000_5251.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
10:07:26	156056/156056	---MCZ	200	added ('OK')	image/jpeg	etag:%2226198-5a3deeebae763-gzip%22	https://www.npg.org.uk/assets/games/oak_tree/images/NPG1499.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/games/oak_tree/images/NPG1499.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
10:07:28	183621/183621	---MCZ	200	added ('OK')	image/jpeg	etag:%222cd45-5a3deef60189a-gzip%22	https://www.npg.org.uk/assets/games/oak_tree/images/NPG5247.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/games/oak_tree/images/NPG5247.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
10:07:30	176141/176141	---MCZ	200	added ('OK')	image/jpeg	etag:%222b00d-5a3ba7277c8bb-gzip%22	https://www.npg.org.uk/assets/games/oak_tree/images/NPG5248.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/games/oak_tree/images/NPG5248.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
10:07:31	144822/144822	---MCZ	200	added ('OK')	image/jpeg	etag:%22235b6-5a3ba7281001d-gzip%22	https://www.npg.org.uk/assets/games/oak_tree/images/NPG5249.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/games/oak_tree/images/NPG5249.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
10:07:32	160496/160496	---MCZ	200	added ('OK')	image/jpeg	etag:%22272f0-5a3ba728d1db0-gzip%22	https://www.npg.org.uk/assets/games/oak_tree/images/NPG5250.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/games/oak_tree/images/NPG5250.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
10:07:33	36447/36447	---M-Z	200	added ('OK')	image/jpeg	etag:%228e5f-5a406c428a0d0-gzip%22	https://www.npg.org.uk/assets/images/collections/568_999.jpg	//NPGVM-NPG02/NPGUserData$/edefreitas/My%20Documents/GitHub/Learning-pages-removed/Learning%20Resource/www.npg.org.uk/assets/images/collections/568_999.jpg	(from https://www.npg.org.uk/learning/digital/history/charles-in-a-tree/)
